ENTREZID,SYMBOL,logFC,logCPM,F,PValue,FDR
380824,Ighv1-66,0.569463633363205,-1.20019377548608,0.57388979681847,0.45537350945786,0.836313035580457
243025,Tmem156,0.189466447979983,1.71764951416262,0.571555120882802,0.455420399276081,0.836342637292203
433375,Creg1,-0.149987776318299,7.47939005873724,0.571469965791401,0.455453671882425,0.836347229788016
329702,Dcst2,-0.499831392236209,-2.44610650646099,0.571382209942476,0.455487964778013,0.83635369508861
666680,Gm8234,-0.338327609779143,-0.757239920263698,0.57093769842869,0.455661733198448,0.836616243099414
20525,Slc2a1,0.215720535744599,3.37297322481077,0.570675631775962,0.455764230332196,0.836747907065573
57813,Tk2,-0.169780545988606,4.62600500795898,0.569596372084894,0.45618673246789,0.837467018017209
52856,Mtg2,-0.16145347670909,3.53192151297022,0.569499297791434,0.456224765480584,0.837480271578874
101883,Igflr1,-0.232907859463229,1.72527437170529,0.569311476707999,0.456298366954104,0.837558811065415
109202,A930024E05Rik,-0.269997063571967,1.57389967261234,0.568902759516,0.456458597208453,0.837796340729913
12299,Cacng1,-1.01064778438547,-2.56698801809897,0.568723719946288,0.456528815052469,0.837842050469042
76814,Scarletltr,1.17607199603343,-4.93873052583643,0.57088092314136,0.456545154989018,0.837842050469042
52024,Ankrd22,0.393340980927178,-0.254994413896496,0.568389158257579,0.456660074106435,0.837945170626115
22156,Tuft1,0.17908220359085,3.03994157746763,0.568330018354022,0.456683282880475,0.837945170626115
16559,Kif17,0.383148305406462,-1.09408144243867,0.568239636682962,0.456718755803714,0.837945170626115
213575,Dync2li1,0.266719429696638,1.54643656740675,0.568224573494156,0.456724668223822,0.837945170626115
20227,Sart1,-0.132255441189391,6.02626791334298,0.567771901480489,0.456902403200157,0.838186107095907
97487,Cmtm4,0.148911527726762,4.55605454203215,0.567660540653206,0.456946144493712,0.838186107095907
192194,Btnl10,-0.509560241991189,4.42465582445553,0.570764088787152,0.456962123995666,0.838186107095907
226866,Sbspon,-0.458122177351871,-2.19486242530119,0.56757601609599,0.456979349311864,0.838186107095907
100503725,Gm17508,1.81247591275311,-5.13238871164569,0.572673801596014,0.457011551264212,0.838188605965991
100124294,Traj58,0.754788016717318,-1.04391327204241,0.568219913817648,0.45712615963223,0.838342232971955
66184,Rps4l,0.307675430335288,2.71001140582597,0.566962942045163,0.457220307355406,0.838458318171013
100503977,NA,1.33985800367028,-5.27631975570374,0.570073882372994,0.457394487230847,0.838721142116258
78405,Ntf5,0.592688190276304,-0.107032693862524,0.566336330888318,0.457466798026016,0.838797146566085
77358,9430069I07Rik,-0.890102814688962,-4.55606657954774,0.568368315355253,0.457527300078808,0.838851490072985
68460,Dhrs7c,-3.56826607700372,0.244512733142051,0.585610141252042,0.457566010358594,0.838865874909696
71609,Tradd,-0.1517481418653,3.42736982098502,0.56576477124625,0.457691820301554,0.839039928772153
12111,Bgn,0.232241834734537,6.64415552386109,0.56640598053236,0.457724771689453,0.839043742479777
100124459,Mir877,-1.35388370090812,-5.63967767399746,0.574585846480196,0.45793378240901,0.839370263831568
100217449,Snora36b,-1.36974825527127,-5.3783992546916,0.570140267199882,0.457996486270536,0.839391863280088
332934,Zmynd12,-0.529690081444586,-2.4278215273754,0.564964126413029,0.458007334060992,0.839391863280088
238405,Adam6b,-0.592544663895348,-3.0325902512771,0.568305575371772,0.458085162656041,0.839477893319975
193043,Zfp3,-0.165688128149014,2.48513445606334,0.564591852511477,0.458154157518819,0.839547724326051
777654,Ighj2,0.318751056300279,2.38319668947065,0.564465504550505,0.458204005991547,0.839567574201283
109857,Cbr3,0.270609520916883,1.2996094736589,0.56433973001492,0.458253636942096,0.839567574201283
114142,Foxp2,0.545790111252036,0.0283176953578384,0.564329533700975,0.458257660814453,0.839567574201283
13982,Esr1,0.239179117281196,2.62379943346707,0.564225411712488,0.458298754778027,0.839585598603505
107508,Eprs,-0.133259838268767,6.92645184861023,0.564148075725297,0.458329280933081,0.839585598603505
71133,4933422A05Rik,0.589445592482351,-3.81035717496296,0.566153085206267,0.458396048866465,0.839651315011568
71306,Mfap3l,0.278811100266451,1.42610445473844,0.563373219239097,0.458635314921882,0.840032968816081
330217,Gal3st4,-0.301914476677736,-0.17014890593805,0.563268102641675,0.458676856794043,0.840052445472055
67606,Fibin,0.455416523665928,-0.205102517441837,0.563179955322871,0.458711697135838,0.840059646685193
104370,Snora68,-0.343251536572021,-0.356072505721447,0.563039485521911,0.458767226859582,0.840104733783626
54137,Acrbp,-0.282541346510193,0.959559746158713,0.562594585299341,0.458943174125247,0.840370311227521
545902,Ptprh,-0.58274137519477,-2.01156064636626,0.562217537816957,0.459092372830843,0.84056511187727
18933,Prrx1,0.334218486974487,1.915675972576,0.562169435488848,0.459111412701648,0.84056511187727
353371,Oxct2b,-0.497166433217551,-2.7954593961781,0.561860303743689,0.459233803803676,0.84073255783242
100502827,NA,-0.906405384391123,-4.57410471415426,0.562494849426114,0.459379981027115,0.840943524236273
16210,Impact,0.172082349583419,4.36611438928232,0.561390794175256,0.459419792649061,0.840959761880983
77485,Stk31,1.80693226918548,-4.33053271156821,0.564658415428573,0.459515061566743,0.841077504096068
54652,Cacna1f,0.683602758875053,-3.54561460392767,0.560941413829814,0.459597921967894,0.841172519943798
17717,ND2,-0.26137161711449,11.2423638748873,0.561878798380862,0.459683511478331,0.841272517572525
637227,Igkv6-23,0.528868372472087,2.7456998080479,0.562349819752466,0.459921729955613,0.841639871095914
21922,Clec3b,-0.510193044551621,1.22787172842989,0.560436083194403,0.459946171874889,0.841639871095914
16523,Kcnj8,0.256005060426811,3.27163171775919,0.559863276101827,0.460025740474666,0.841728800347445
29808,Mga,0.171904500064873,6.23747554766777,0.559341115753114,0.460233172413026,0.842051658903643
53612,Vti1b,-0.11928972817378,5.06157380746798,0.55883705730654,0.460433557235615,0.842361581321135
215378,Brinp3,0.841797967847552,-2.78465726767654,0.563654532732747,0.460533718494132,0.842384191200935
14853,Gspt2,0.286665596520504,0.0821576495373034,0.558575447481653,0.460537614167188,0.842384191200935
11604,Agrp,-0.549912045365121,-2.55974493999486,0.55844181678534,0.460590781336008,0.842384191200935
53325,Banp,-0.26441676588095,3.93533073932009,0.55860273438362,0.460636996949124,0.842384191200935
22710,Zfp52,0.251921154292439,2.66953845258518,0.558278771211759,0.460655665194046,0.842384191200935
170763,Zfp87,-0.147582979467719,4.23962690317799,0.55826209936132,0.460662300580083,0.842384191200935
12332,Capg,0.19002989351674,4.90632783140589,0.558260660345701,0.460662873314673,0.842384191200935
108138,Xrcc4,-0.143017156831325,3.61735236148236,0.557980251256781,0.460774499441004,0.842531628115383
11685,Alox12e,0.643032355133098,3.51452789123682,0.559353429176127,0.460870853505951,0.842565082544519
15567,Slc6a4,0.345967511080383,2.5295905895104,0.557924289721066,0.460886164604745,0.842565082544519
26903,Dysf,0.200155979277473,2.879898101941,0.557642139218785,0.460909154559966,0.842565082544519
320775,B230319C09Rik,-0.525929108638912,-2.94410496748796,0.557542092983374,0.460949010818511,0.842565082544519
71787,Trnau1ap,0.119000319410859,4.37036101813171,0.557507212347157,0.460962907826432,0.842565082544519
20513,Slc1a6,-0.851685606687666,-4.10308774202019,0.557467328624858,0.460978798978513,0.842565082544519
102294,Cyp4v3,0.278139492132592,6.04607886160847,0.558792232860146,0.461022721620062,0.842588699543518
54710,Hs3st3b1,0.258511124552652,5.37672321737109,0.558297041052031,0.461062795448287,0.842605279551439
110253,Triobp,0.1503693431673,4.71088124009857,0.557113455124857,0.461119834272569,0.84261051486961
15950,Ifi203,-0.238570523522381,5.76494148673463,0.557946751326844,0.46112766467385,0.84261051486961
100042555,Gm13305,0.24202511715435,3.78603552822201,0.556376840615303,0.461413634888297,0.84307638202548
75610,2010109A12Rik,-0.318327411557266,-1.93113262241002,0.555985181997594,0.461569972862264,0.843305343669231
100043364,NA,-0.94575256716558,-4.81239503890375,0.556818507817391,0.461632480960773,0.843348584390915
20411,Sorbs1,-0.245010150231154,5.53578840298085,0.556637152389864,0.461679814464688,0.843348584390915
225055,Fbxo11,0.169589412330222,5.80803459623365,0.555692826506502,0.46168672825168,0.843348584390915
620078,C130026I21Rik,0.238063568437766,3.30332152933743,0.555377992267597,0.461812514493052,0.843521662056899
100503912,Gm11772,-0.495308820610702,-2.44715155853749,0.555270484766537,0.461855479908156,0.843543450603035
12231,Btn1a1,-0.418429394984319,1.15991519494622,0.557224490439644,0.461943379726027,0.843647299931036
279706,Nup62cl,0.854230788261859,-1.03766891047625,0.55478161051726,0.462050940734105,0.843787040127141
71640,Zfp949,0.139674420406971,4.17062054694765,0.554258256883434,0.462260336254414,0.844112716948315
667946,Igkv3-3,0.586484768279577,-1.24986637817696,0.556278017072021,0.462301594100621,0.844131342026252
114662,Prss29,1.14190345386077,-0.625123235596083,0.557101095088355,0.46237592850993,0.84418063773711
239845,Gpr156,-0.477202002432372,-1.14119056898389,0.553932597225137,0.462390711725684,0.84418063773711
14985,H2-M10.1,-1.88598401980137,-1.91748709540258,0.555157592936281,0.462443084872126,0.844219546194218
100862081,NA,0.217644682100155,9.43806966871887,0.55350978217862,0.462689164729188,0.844577461801268
627984,Nlrp1c-ps,0.49048975753113,-2.31125549250213,0.553157413949369,0.462701291667128,0.844577461801268
235634,Fam240a,0.864292640491023,-2.59884070078901,0.557455147731019,0.462980503729209,0.845030361349552
100503819,Gm12454,-0.378157050754446,-0.825229742537812,0.551891762826456,0.463209110153244,0.845314639182356
319719,Simc1,0.191383208560185,3.19183101928858,0.5518751920999,0.46321576486528,0.845314639182356
319981,C530044C16Rik,-1.2863531489474,-4.72250907125397,0.555270004259786,0.463229560910336,0.845314639182356
223431,Tiaf2,-0.951092469264865,-4.68214793860129,0.556686018997388,0.463285552144777,0.845333772586262
208922,Cpeb3,0.301660179161131,2.48317959602508,0.551659870816611,0.463302250871811,0.845333772586262
331623,Bend3,0.169412325042185,3.60731102268762,0.551470501102553,0.463378334922388,0.845351965905898
69017,Prrt2,-0.382412098904363,0.940118787298138,0.551367636895162,0.463419671746116,0.845351965905898
271639,Adcy10,1.007848732812,-3.8875849930588,0.55130320636653,0.463445566744064,0.845351965905898
227377,Farp2,0.209891845172343,2.4617652376989,0.551298858030187,0.463447314450298,0.845351965905898
93700,Pcdhgb2,0.307889122864125,-0.982740261903262,0.551248046368619,0.463467737737363,0.845351965905898
333605,Frmpd4,1.1505965210882,-3.294868897107,0.554349557931025,0.463596376710609,0.845529856570773
71864,Fam217a,-0.459224038628675,-2.41078450793939,0.550764133663329,0.46366231564013,0.845593375614513
66809,Krt20,-0.430307996239026,1.34369116921399,0.550413621655739,0.463828136642946,0.845839031522989
12617,Cenpc1,-0.167113248911331,4.95939675761193,0.550142877133659,0.463912313948806,0.845935778652439
100502720,Gm16144,-0.851115592398656,-1.94208845345885,0.550038647129584,0.463954278432528,0.84595554364133
14734,Gpc3,0.461191010617295,3.45866318670377,0.551938545577513,0.464075569528271,0.846098967797516
394434,Ugt1a9,1.33307818182921,2.28894490151592,0.550995032143644,0.464101297314859,0.846098967797516
17869,Myc,-0.297847198860357,5.37271821829209,0.551273118889572,0.464126329551976,0.846098967797516
72025,1600012P17Rik,0.551920975721212,-0.871510506647711,0.552803026800906,0.464213773319184,0.846109157176388
66902,Mtap,0.162219503132695,4.96389081715095,0.549350358913078,0.464231548675725,0.846109157176388
75305,Ankrd53,0.727832785731937,-2.97607745653076,0.551390286375597,0.4642548001571,0.846109157176388
21677,Tead2,0.278123925841206,1.79883083476806,0.549288595043248,0.464256442877644,0.846109157176388
668662,Gm9292,0.63501597918547,-3.31067579882459,0.548786891555515,0.464458737485487,0.846375504525771
73218,Sppl2b,-0.224402525149615,5.2069116804608,0.54921884172612,0.464469127628561,0.846375504525771
14184,Fgfr3,0.246601046811485,2.86062788518673,0.548625328540263,0.464523912836607,0.846375504525771
22138,Ttn,0.530791852891703,2.33718732199168,0.55045427539452,0.464527149674783,0.846375504525771
12960,Crybb1,0.526885284498936,-2.74740993423953,0.549319636838705,0.464635908540892,0.846516916358285
14764,Ptgdr2,0.77128921591886,-4.14922970037849,0.551534196984941,0.464721316370478,0.846615768994786
51793,Ddah2,-0.22164708978162,3.15601327507947,0.548006976451151,0.464773497312803,0.846654080661172
791411,Gm13199,0.385969374756999,-1.59196565072956,0.547787609765586,0.464862092596622,0.846758716887848
14979,H2-Ke6,-0.146856853536504,4.96609163242408,0.547558575913614,0.464954621597765,0.846842141583171
75135,4930526I15Rik,0.309360542028275,-0.117897781837292,0.547520003158991,0.464970207838613,0.846842141583171
20204,Prrx2,0.36011427777961,-0.398101329516053,0.548290859485436,0.465050442136842,0.846931517477703
100038411,Gm15998,1.08525335081667,-1.68090371486127,0.546916732993893,0.465214084707552,0.847172771073136
70874,4921513I03Rik,-1.33332454397477,-5.1627764532238,0.551616204471677,0.465304618484822,0.847275086461927
329659,E130311K13Rik,0.221053614703191,1.91258723635081,0.546623708614962,0.465332617668685,0.847275086461927
241431,Xirp2,2.58735476334709,-1.25401157723457,0.557018718816494,0.465409643008523,0.847358566943237
74007,Btbd11,0.221430022066103,3.3990165816541,0.545982444704188,0.465592191387815,0.847578037068838
75625,Mageh1,0.235274386754024,1.16231930899741,0.545981543095219,0.46559255651193,0.847578037068838
108687,Edem2,-0.140497612960567,5.34432792296786,0.545682966625211,0.465713496641718,0.847733534853588
408068,Zfp738,-0.157823040869072,3.60605976978177,0.545616672965308,0.465740356246874,0.847733534853588
433273,Gm5523,-0.480487106320345,-2.17345149674373,0.545455731390102,0.465805574044513,0.847795466212805
100504710,Nat8f6,-0.608083588794493,-2.91349442446565,0.545369445757323,0.465840545427832,0.847802342586249
54373,Prss16,0.274078467935969,8.27800333502872,0.545522744669427,0.466076769720416,0.848123223273344
332175,Zdhhc23,-0.290477572787799,-0.557161521823057,0.544780720185978,0.466079269392203,0.848123223273344
16974,Lrp6,-0.149203195906073,5.88985449952617,0.544313762212184,0.46626875995382,0.848411235642021
14302,Frk,-0.289684946076558,1.71214105508279,0.544208887184974,0.466311335369555,0.848431904137712
13010,Cst3,0.201848425018637,6.01771544546115,0.54428943757823,0.46635199847792,0.848449090744453
668745,Oaz2-ps,-0.187050508570989,1.54475245433587,0.54392262424486,0.466427580046026,0.848461272590534
246198,Mllt6,0.196292644498256,5.86478210409157,0.54383403848949,0.466492891080007,0.848461272590534
11858,Rnd2,0.27211777694298,0.713252153018808,0.543744919010517,0.466499765864268,0.848461272590534
24131,Ldb3,0.74793565756538,1.11929045568633,0.545647214655088,0.466536548598798,0.848461272590534
620400,Igkv8-21,0.566808227791205,1.69494054307444,0.54522185604972,0.466557569841876,0.848461272590534
100042074,Gm3650,-0.153342354394583,2.5703254122271,0.543566339527751,0.46657232525308,0.848461272590534
20359,Sema6b,0.264398891946034,1.31356965259687,0.543483913193208,0.466605822485465,0.848461272590534
241391,Galnt5,-0.511537872811414,-1.85203869391049,0.548361584032559,0.466608434504975,0.848461272590534
214779,Zfp879,0.316385493325845,-0.994450849565224,0.543372548713368,0.466651086148358,0.848482062511789
243743,Plxna4,0.314592918070234,2.08389630749453,0.543189038597601,0.466725688826844,0.848560940305357
624866,Lekr1,-0.250929987940787,-0.164391537060481,0.542849711068576,0.466863687726439,0.848755061452634
29863,Pde7b,0.401652443334923,1.82309467719217,0.542830298321462,0.466940644234842,0.848784454171523
69181,Dyrk2,-0.179128835881225,3.95753208573758,0.542656448691907,0.466942314241606,0.848784454171523
654318,C530005A16Rik,0.404186300973254,-1.62664545106241,0.542491244742517,0.467009542730229,0.848849887103919
112418,1700102P08Rik,-0.383901379628868,-0.72201573816203,0.542400807195725,0.467046352323601,0.848860024729381
68852,Lrrn4cl,0.390314592277875,-0.314047981211297,0.541896314757135,0.467251776511519,0.849176598716588
11632,Aip,-0.131119741542634,5.34556536420912,0.541678677480989,0.467340441958534,0.849280948916221
105594,Cphx1,0.821932180886653,-0.928302258719247,0.541587060613661,0.467377774934874,0.849292006749678
22403,Wisp2,-0.513794478168421,-0.545164283587264,0.540982186265536,0.467624378166313,0.849683311551158
76406,Tex45,-1.24207559620956,-4.60655855021651,0.542891937774667,0.467683237613926,0.849733452443939
635504,Gm7160,-0.328042113433398,-1.46375934550325,0.540678509127179,0.467748265838309,0.849753145987377
17842,Mup3,1.2331212619295,3.7654106870922,0.5439086090795,0.467777695139132,0.849753145987377
76917,Flywch2,-0.41263039260383,-0.503005943002487,0.540573055224028,0.46779129925937,0.849753145987377
100040859,NA,0.767761961846302,-3.09090659886864,0.543838952854843,0.467819136959017,0.849753145987377
234072,Adprhl1,1.71456294697036,-1.34550679853575,0.548311475423492,0.467896805152058,0.849837427641526
78809,4930562C15Rik,0.572173435659827,-3.3050069799921,0.541004190848791,0.468003956661785,0.849975244778526
382045,Adgrg5,0.308332096560079,2.08894062382847,0.539314371672553,0.468305442707378,0.850414245116549
101869,Unc45a,0.171110203938605,4.49650829961489,0.539307498130722,0.468308252940115,0.850414245116549
20723,Serpinb9,0.188728800139734,4.96612308796131,0.539078602334755,0.468401852320875,0.85050953844472
114615,Elac1,0.213734350757473,3.06532830754915,0.539026126054692,0.468423315095442,0.85050953844472
243270,Hcar1,-0.528168663885644,-0.363914874202041,0.538817369554054,0.468513908904568,0.850617203080644
56629,Dnase2b,0.852323184887853,2.9978919511198,0.539279676904208,0.468755047550769,0.850972016352757
50874,Tmod4,0.569704465655569,-1.65223843126228,0.538114642100725,0.468796369662503,0.850972016352757
243078,Tecrl,2.58424063046305,-3.2249328021604,0.56014088454994,0.468803267259643,0.850972016352757
226419,Dyrk3,0.224292368985295,4.34890820346058,0.537869763766473,0.4688966773683,0.851038114007048
20908,Stx3,-0.170577522252217,3.19892947131141,0.537856026874842,0.468902305355442,0.851038114007048
19729,Slc50a1,0.183309135382802,4.43085725707596,0.537725655656279,0.468955723810161,0.851078233001893
15572,Elavl4,0.812185934044057,-3.19188102936366,0.540885868936116,0.469016992818246,0.851132593163324
109672,Cyb5a,-0.124148646532305,8.70254940412337,0.537432987117272,0.469075678622688,0.85114026380681
12721,Coro1a,-0.207639524715493,8.63904007518472,0.537582483388824,0.469083851928408,0.85114026380681
215900,Fam26f,0.282933105580624,2.25767163933855,0.537283318180125,0.469137042303538,0.851179951453129
72961,Slc17a7,-0.823353875538451,-1.96446705345211,0.537952635980241,0.469250017206265,0.851328096765842
76220,6530402F18Rik,0.234359333066781,1.838461638131,0.536881731032007,0.469301756751344,0.851333089375026
71161,Prkag2os1,0.850695324922472,-4.13876315232119,0.537792846679229,0.469315415508518,0.851333089375026
665622,Hist1h2br,-0.373072714890224,1.70190641704915,0.536426871851406,0.469488436165929,0.851551434986359
71000,4931440J10Rik,-1.01538884621525,-5.38995717841584,0.541142984630201,0.469521890754488,0.851551434986359
100124397,Traj6,0.695104294537574,-1.55589107996346,0.539614797750556,0.469534137934631,0.851551434986359
100637,N4bp2l1,-0.194866479715228,4.71654146435733,0.536249881508232,0.469561108066543,0.851551434986359
66815,Mcub,0.22645611897263,2.21856714172719,0.536078742155565,0.469631395175054,0.851590857281988
69585,Hfe2,1.12744484040265,4.2282480091431,0.539308998930462,0.469645511600858,0.851590857281988
19122,Prnp,0.147123966400673,5.78693543546824,0.535013909251868,0.470069112720338,0.852292357583577
319508,Syt15,-0.309986689034023,1.29833439560637,0.534950740655485,0.470095100354517,0.852292357583577
381922,Cdiptos,0.334525649418112,-1.58248275183147,0.534721459469866,0.470189446796512,0.85238443865177
268354,Fam19a2,0.786606476641854,-0.405390118581393,0.536643380311894,0.470230733993857,0.85238443865177
332397,Nanos1,-0.249623413070851,2.30888488443777,0.534594966787125,0.470241510367043,0.85238443865177
14089,Fap,0.38736404624009,-0.017329009043383,0.53452251191335,0.470271336604853,0.85238443865177
70385,Spdl1,-0.279442243712811,4.31231304262353,0.535162549554489,0.470347917412111,0.852466394194703
68897,Disp1,-0.188139202071658,3.24306668193455,0.533907692690292,0.470524554099483,0.852729669658589
216635,Hbq1a,0.432294315609814,3.13746554226757,0.535237298814075,0.470679899593038,0.852954326646165
14132,Fcgrt,0.236565857082276,5.73568804442246,0.534102056160296,0.470788206062025,0.853080806210445
22141,Tub,-0.569042491156363,-2.14374324903236,0.534145074687933,0.470812468933981,0.853080806210445
14263,Fmo5,-0.248991661139839,7.81564437976995,0.533663228205139,0.470993094500111,0.853351197614728
75115,4930509E16Rik,-0.47146577152254,-1.90616305819292,0.532268393636469,0.471200810878599,0.85367063317354
100124339,Traj49,-0.454349198535272,-0.855891614690628,0.536720669419572,0.471321692179513,0.853776756683992
53419,Corin,0.871076719025153,0.481752627993625,0.533936921253344,0.471332355378485,0.853776756683992
329253,Gm15850,-1.28586479384219,-5.36832285945695,0.535161116068618,0.471353627213779,0.853776756683992
56188,Fxyd1,0.458928556220654,5.29235753003956,0.534510374679047,0.471485514438323,0.853921485814971
231834,Snx8,-0.208517501277346,3.94101645984829,0.5315531632196,0.471496366224853,0.853921485814971
13162,Slc6a3,0.437929233599555,-1.64042665889004,0.533409162176043,0.471558324574262,0.853942885421173
20226,Sars,-0.0798788727219821,6.51908629790008,0.531307893549137,0.471597789740157,0.853942885421173
242667,Dlgap3,0.355756588124138,-0.127747275239881,0.531296650629865,0.4716024397576,0.853942885421173
14590,Ggh,-0.16097462951602,3.80918912468717,0.531063670757325,0.471698816163352,0.854060497268918
13660,Ehd1,0.146312784709375,6.1049215538941,0.530842014247606,0.471790538659494,0.854169667614335
64296,Abhd8,-0.194509099899847,4.69036571388421,0.530646973608374,0.471871271760792,0.854222283625285
19848,Rnu2-10,-0.41411231859226,0.939745198552705,0.530619949875781,0.471882459485266,0.854222283625285
208583,Nek11,0.795970665168704,-2.14839451726918,0.530329311965621,0.472002810210548,0.854383242005494
70762,Dclk2,-0.187513038351876,4.02663211869578,0.529942426283008,0.472163095069018,0.854583860379105
100038595,Gm16287,-0.704749760373376,-3.83497294063494,0.52991001462448,0.472176527146438,0.854583860379105
242202,Pde5a,0.174168055622583,3.7568357336333,0.529816820571816,0.472215152254689,0.854596858644971
266692,Cpne1,-0.136149197493945,6.23590421434069,0.529600375325851,0.472304880081419,0.854702332760696
14829,Grpr,0.462982923249856,-3.12063848971063,0.534170788564293,0.472364670321915,0.854753620151753
664883,Nova1,-0.398766399610742,-1.21609855389803,0.530177248253139,0.472449853779851,0.854850847206083
56876,Nsmf,0.184952280993103,4.58553722976057,0.528253823835465,0.472863729823208,0.855542758145718
232065,Igkv8-19,0.422545527324086,1.65258203786551,0.528641702165286,0.472901883594236,0.8555548355327
54200,Sult2b1,0.39382717009165,-0.175985397312981,0.527957227864939,0.472986971009778,0.855651816099226
667899,Igkv6-13,0.607212442012668,0.379214780653366,0.529725687682795,0.473131138586176,0.855828299188969
74176,Tgm5,-0.851173241072929,-0.844792211429286,0.530797979873949,0.473147504456141,0.855828299188969
20788,Srebf2,0.153916001913454,6.68078788124773,0.527203298920701,0.473300482130026,0.856048033793304
237781,Mief2,-0.193756237648577,2.85165605642967,0.527014025293081,0.473379243045614,0.856133513889855
69312,Ppp1r42,0.677521389687441,-1.17383632868461,0.526677277979343,0.473519424690591,0.856330058131983
280667,Adam1b,-0.36792666287259,-1.26658864084486,0.526560383842328,0.473568101627732,0.856361106729216
50789,Fbxl3,0.106927887879109,5.70351296503461,0.526412045312095,0.473629884545164,0.85641584938148
434685,Igkv8-23-1,0.51588510205396,0.870583210065786,0.528026041083751,0.473684914678892,0.856435866566104
101314,Brk1,-0.0915204137202935,6.52964536720058,0.526234195089145,0.473703976676413,0.856435866566104
19207,Ptch2,0.559830742304645,-1.86872941444257,0.526047393085358,0.473781818792642,0.856519625712733
54214,Golga4,-0.125855248098144,5.86317280058338,0.525734335101433,0.473912320491381,0.856646324932786
381203,Slc22a20,-1.01350639584091,-4.29947603863076,0.530397977248259,0.473914939537487,0.856646324932786
100503632,Gm16892,0.520840476596531,-1.04343243814882,0.52561111774762,0.473963701358899,0.856677491469942
52389,Adgra1,-1.04773104545677,-4.46604957749318,0.52973061067124,0.474190048639311,0.857001767778896
100502869,Gm19422,0.610559397496739,-2.63681387857919,0.525946457194247,0.474206173355415,0.857001767778896
632352,Gm7085,-0.189402930865798,1.38449207482101,0.524296649192048,0.474512402040522,0.857498176533201
20351,Sema4a,0.196374399045367,5.16542145439651,0.524115341909895,0.474588168133128,0.857578074708482
217335,Fbf1,-0.148865613276375,4.1991111337449,0.523930035015926,0.474665626364961,0.857661019742938
15000,H2-DMb2,-0.228437617568045,5.84791287886887,0.524367763011038,0.474795237108854,0.857782061604017
105171,Arrdc3,0.274757624633203,6.0099561653948,0.525053375843528,0.474795736957608,0.857782061604017
78688,Nol3,0.299117468331426,0.488375658604507,0.522048072623372,0.475453476888159,0.858786713538396
319601,Zfp653,-0.147753393169436,2.59628209552009,0.52201197592075,0.475468609370172,0.858786713538396
100039331,Gm2163,-0.330966455817306,-0.441258946769099,0.521997248589332,0.475474783601095,0.858786713538396
69863,Ttc39b,-0.204989590879736,4.02185975444294,0.521989058593534,0.475478217201729,0.858786713538396
791303,Gm10277,0.856372118567414,-4.24649734630422,0.521769420363204,0.475570314427843,0.858895978193525
15930,Ido1,0.500081401090932,-1.19502034991709,0.524697334652713,0.47567488399014,0.859027752290234
381199,Tmem151a,0.5775893922495,-0.23590915528029,0.521300322808295,0.475834930390526,0.859259688597708
319862,E230008O15Rik,-0.489904993172824,-2.37226179411371,0.521671559271887,0.47599184742203,0.859446910211089
100306955,Snora43,-0.418569936260713,-2.42822095574576,0.520741208186126,0.476001852143476,0.859446910211089
210145,Irgc1,-0.44068541118133,-2.16751181563317,0.522165787893953,0.476222306172422,0.859787834426747
56869,Zfp109,-0.188282529708259,1.66396415218172,0.519952852225759,0.476333164256493,0.859930858274807
18245,Oaz1,-0.152436827211638,8.72264436529903,0.519876789336349,0.476365150517302,0.859931484186355
59053,Hgh1,0.147607372676123,3.28877223661079,0.519643693360925,0.476463195209884,0.859940407027568
100043229,Gm10046,-0.351832290284076,-2.20513884542043,0.519618345125273,0.476473859195061,0.859940407027568
329941,Col8a2,0.261938285157841,1.56187905269257,0.519583372342841,0.476488572872715,0.859940407027568
16158,Il11ra2,0.233209302103782,3.7878923098156,0.519564167719251,0.476496652924507,0.859940407027568
75627,Snapc1,0.173678477073022,3.1316225252612,0.519232017396022,0.476636436196857,0.860135562007461
69097,Trim15,0.452146633195767,-1.44325800082326,0.519050484048635,0.476712862169304,0.860216364420363
15478,Hs3st3a1,0.268940212594135,0.99177723974771,0.51871665656446,0.476853457624313,0.86040366640382
246257,Ovca2,-0.162835539409528,3.45588159389874,0.518653713387656,0.476879974638771,0.86040366640382
100041515,Gm3383,0.549432029143343,-1.41856700792069,0.519387283685402,0.476950611332916,0.860440667986427
11475,Acta2,0.511059055457828,6.12999688354187,0.521558495466968,0.476965220861303,0.860440667986427
70807,Arrdc2,0.155941221602739,3.42434752196008,0.518379660382113,0.476995457689816,0.860440667986427
11536,Gpr182,0.242560732503501,3.8784412766596,0.518261124292176,0.477068132434716,0.860514651675282
384569,Nova2,0.281127135034892,0.184192239848237,0.517832173019234,0.477226302686568,0.860734126168357
19659,Rbp1,0.342832863845716,4.7672176361336,0.519577608955291,0.477253146964831,0.860734126168357
625349,Gm6579,0.29158662195326,-1.33564804849421,0.51766204685826,0.477298073357123,0.8607580343556
100042561,Gm10177,0.12294763941195,6.25259665443002,0.517333316662766,0.477436804877266,0.860951096056211
65112,Pmepa1,0.201479769798034,3.23283351312664,0.517011171389391,0.477572822654642,0.86109095007759
226178,Wbp1l,-0.141677556839755,7.03328452056226,0.516999564053017,0.477577724768004,0.86109095007759
319448,Fndc3a,0.173410387208814,5.59659266883284,0.516546526542994,0.47776912117794,0.86137144036057
626583,Igkv3-2,0.442068941824238,2.11292686091648,0.517459705408575,0.47779667518584,0.86137144036057
